,Date,Open,High,Low,Close,Volume,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages
2041,2017-09-21,155.800003,155.800003,152.75,153.389999,37511700,1.630583,1.834593,-0.20401,343,246,1.3943,1567
2042,2017-09-22,151.53999299999998,152.270004,150.559998,151.889999,46645400,1.682031,1.738464,-0.056433000000000004,586,358,1.6369,2225
2043,2017-09-25,149.990005,151.830002,149.16000400000001,150.550003,44387300,1.678794,1.808503,-0.129709,506,314,1.6115,1956
2044,2017-09-26,151.779999,153.919998,151.690002,153.139999,36660000,1.7510689999999998,1.7441380000000002,0.0069310000000000005,421,203,2.0739,1587
2045,2017-09-27,153.800003,154.720001,153.53999299999998,154.229996,25504200,1.8008540000000002,1.8792360000000001,-0.07838200000000001,281,144,1.9514,1236
2046,2017-09-28,153.889999,154.279999,152.699997,153.279999,22005500,1.7303970000000002,1.898773,-0.168376,252,163,1.546,1134
2047,2017-09-29,153.21000700000002,154.130005,152.0,154.119995,26299800,1.757098,1.917445,-0.160347,255,137,1.8613,1088
2048,2017-10-02,154.259995,154.449997,152.720001,153.809998,18698800,1.771754,1.9174639999999998,-0.14570999999999998,211,138,1.5290000000000001,916
2049,2017-10-03,154.009995,155.08999599999999,153.91000400000001,154.479996,16230300,1.8139490000000003,1.845852,-0.031902999999999994,195,135,1.4444,862
2050,2017-10-04,153.630005,153.860001,152.46000700000002,153.479996,20163800,1.6746150000000002,1.9180000000000001,-0.243385,208,160,1.3,990
2051,2017-10-05,154.179993,155.440002,154.050003,155.389999,21283800,1.903704,1.849789,0.053914,216,95,2.2737,863
2052,2017-10-06,154.970001,155.490005,154.559998,155.300003,17407600,1.834054,1.945732,-0.111678,148,82,1.8049,747
2053,2017-10-09,155.809998,156.729996,155.490005,155.83999599999999,16262900,1.718882,1.736806,-0.017924000000000002,152,72,2.1111,688
2054,2017-10-10,156.059998,158.0,155.100006,155.899994,15617000,1.7088240000000001,1.9318419999999998,-0.223019,153,76,2.0132,750
2055,2017-10-11,155.970001,156.979996,155.75,156.550003,16905600,1.9623080000000002,1.985455,-0.023147,156,66,2.3636,711
2056,2017-10-12,156.350006,157.369995,155.729996,156.0,16125100,1.7745279999999999,2.017474,-0.242945,159,95,1.6737,731
2057,2017-10-13,156.729996,157.279999,156.41000400000001,156.990005,16394200,1.834414,1.885,-0.050586,145,70,2.0714,671
2058,2017-10-16,157.899994,160.0,157.649994,159.880005,24121500,1.809361,1.502966,0.306395,219,118,1.8559,950
2059,2017-10-17,159.779999,160.869995,159.229996,160.470001,18997300,1.715053,1.7931759999999999,-0.078123,188,85,2.2118,747
2060,2017-10-18,160.419998,160.71000700000002,159.600006,159.759995,16374200,1.6502169999999998,1.9059259999999998,-0.255709,184,135,1.3630000000000002,921
2061,2017-10-19,156.75,157.080002,155.020004,155.979996,42584200,1.6640400000000002,1.966854,-0.30281399999999997,401,267,1.5019,1752
2062,2017-10-20,156.610001,157.75,155.96000700000002,156.25,23974100,1.759106,1.773368,-0.014262,179,95,1.8842,818
2063,2017-10-23,156.889999,157.690002,155.5,156.169998,21984300,1.765252,1.808056,-0.042804,139,72,1.9306,708
2064,2017-10-24,156.28999299999998,157.419998,156.199997,157.100006,17757200,1.805139,1.809552,-0.004413,144,67,2.1493,682
2065,2017-10-25,156.91000400000001,157.550003,155.270004,156.41000400000001,21207100,1.683091,2.145088,-0.46199700000000005,110,57,1.9298,514
2066,2017-10-26,157.229996,157.830002,156.779999,157.41000400000001,17000500,1.82748,1.888033,-0.060552999999999996,123,61,2.0164,629
2067,2017-10-27,159.28999299999998,163.600006,158.699997,163.050003,44454200,1.867686,1.71738,0.150306,350,187,1.8717,1556
2068,2017-10-30,163.889999,168.070007,163.720001,166.720001,44700800,1.906724,1.6818689999999998,0.22485500000000003,232,107,2.1682,998
2069,2017-10-31,167.899994,169.649994,166.940002,169.03999299999998,36046800,1.852034,1.764964,0.08707000000000001,290,139,2.0863,1297
2070,2017-11-01,169.869995,169.940002,165.610001,166.889999,33637800,1.7192630000000002,1.696893,0.022371000000000002,285,177,1.6102,1133
2071,2017-11-02,166.600006,168.5,165.279999,168.110001,41393400,1.8785990000000001,1.863189,0.01541,928,461,2.013,4257
2072,2017-11-03,174.0,174.259995,171.119995,172.5,59398600,1.8209220000000002,1.720506,0.100415,586,237,2.4726,2389
2073,2017-11-06,172.369995,174.990005,171.720001,174.25,34319500,1.9427860000000001,1.6726470000000002,0.27013899999999996,140,68,2.0588,857
2074,2017-11-07,173.91000400000001,175.25,173.600006,174.809998,24361500,1.891864,1.8213560000000002,0.070508,118,59,2.0,642
2075,2017-11-08,174.66000400000001,176.240005,174.330002,176.240005,24409500,1.869017,1.69802,0.170997,234,101,2.3168,949
2076,2017-11-09,175.110001,176.100006,173.139999,175.880005,29482600,1.724789,1.918611,-0.193822,261,108,2.4167,963
2077,2017-11-10,175.110001,175.380005,174.270004,174.669998,25145500,1.903939,1.8322060000000002,0.071734,99,68,1.4559,571
2078,2017-11-13,173.5,174.5,173.399994,173.970001,16982100,1.81703,1.7246299999999999,0.0924,101,54,1.8704,473
2079,2017-11-14,173.03999299999998,173.479996,171.179993,171.33999599999999,24782500,1.7052169999999998,1.89,-0.184783,161,102,1.5784,711
2080,2017-11-15,169.970001,170.320007,168.380005,169.080002,29158100,1.7786009999999999,1.78955,-0.010948999999999999,193,111,1.7387,819
2081,2017-11-16,171.179993,171.869995,170.300003,171.100006,23637500,1.8331099999999998,1.783956,0.049154,164,91,1.8022,747
2082,2017-11-17,171.03999299999998,171.389999,169.639999,170.149994,21899500,1.801522,1.757679,0.043843,92,56,1.6429,503
2083,2017-11-20,170.28999299999998,170.559998,169.559998,169.979996,16262400,1.8087229999999999,1.660926,0.147797,94,54,1.7407,425
2084,2017-11-21,170.779999,173.699997,170.779999,173.139999,25131300,1.889155,1.774516,0.114639,142,62,2.2903,645
2085,2017-11-22,173.360001,175.0,173.050003,174.96000700000002,25588900,1.8068380000000002,1.4325,0.374338,117,48,2.4375,529
2086,2017-11-24,175.100006,175.5,174.649994,174.970001,14026700,1.968806,1.940769,0.028037,67,26,2.5769,294
2087,2017-11-27,175.050003,175.080002,173.33999599999999,174.08999599999999,20716800,1.735354,1.638182,0.097173,127,66,1.9242,505
2088,2017-11-28,174.300003,174.869995,171.860001,173.070007,26428800,1.7152439999999998,1.725513,-0.010269,164,78,2.1026,664
2089,2017-11-29,172.630005,172.919998,167.16000400000001,169.479996,41666400,1.468033,1.8268,-0.358767,61,50,1.22,296
2090,2017-11-30,170.429993,172.139999,168.440002,171.850006,41527200,1.892902,1.582125,0.310777,193,80,2.4125,839
2091,2017-12-01,169.949997,171.669998,168.5,171.050003,39759300,1.7649669999999997,2.060938,-0.295971,151,64,2.3594,623
2092,2017-12-04,172.479996,172.619995,169.630005,169.800003,32542400,1.8603450000000001,1.987629,-0.12728399999999998,203,97,2.0928,798
2093,2017-12-05,169.059998,171.520004,168.399994,169.639999,27350200,1.828843,1.872857,-0.044014,121,84,1.4405,621
2094,2017-12-06,167.5,170.199997,166.46000700000002,169.009995,28560000,1.705987,1.8311220000000001,-0.125136,152,98,1.551,746
2095,2017-12-07,169.029999,170.440002,168.91000400000001,169.320007,25673300,1.7692,1.901132,-0.131932,125,53,2.3585,595
2096,2017-12-11,169.199997,172.889999,168.78999299999998,172.669998,35273800,1.89867,1.9565849999999998,-0.057914999999999994,203,41,4.9512,781
2097,2017-12-12,172.149994,172.389999,171.46000700000002,171.699997,19409200,1.9151759999999998,1.7476669999999999,0.16751,85,60,1.4167,483
2098,2017-12-13,172.5,173.53999299999998,172.0,172.270004,23818400,1.826496,1.7975,0.028995999999999997,137,64,2.1406,642
2099,2017-12-14,172.399994,173.130005,171.649994,172.220001,20476500,1.898125,1.832542,0.065583,112,59,1.8983,528
2100,2017-12-15,173.630005,174.169998,172.46000700000002,173.970001,40169300,1.9560529999999998,1.856316,0.099737,152,57,2.6667,668
2101,2017-12-18,174.880005,177.199997,174.860001,176.419998,29421100,1.997005,1.5555,0.44150500000000004,187,60,3.1167,779
2102,2017-12-19,175.029999,175.389999,174.08999599999999,174.53999299999998,27436400,1.809286,1.6954759999999998,0.11381,196,84,2.3333,794
2103,2017-12-20,174.869995,175.419998,173.25,174.350006,23475600,2.0083189999999997,1.903443,0.104876,113,61,1.8525,526
2104,2017-12-21,174.169998,176.020004,174.100006,175.009995,20949900,1.895315,1.939111,-0.043795999999999995,111,45,2.4667,497
2105,2017-12-22,174.679993,175.419998,174.5,175.009995,16114600,1.8091669999999997,1.8119439999999998,-0.002778,84,36,2.3333,403
2106,2017-12-26,170.800003,171.470001,169.679993,170.570007,33185500,1.728479,1.8493650000000001,-0.120886,263,189,1.3915,1273
2107,2017-12-27,170.100006,170.779999,169.71000700000002,170.600006,21498200,1.7131310000000002,1.911532,-0.1984,198,111,1.7838,926
2108,2017-12-28,171.0,171.850006,170.479996,171.080002,16480200,1.711657,1.871071,-0.159414,175,84,2.0833,754
2109,2017-12-29,170.520004,170.58999599999999,169.220001,169.229996,25884400,1.711886,1.8413389999999998,-0.12945299999999998,175,127,1.3780000000000001,831
2110,2018-01-02,170.16000400000001,172.300003,169.259995,172.259995,25555900,1.882077,1.8167209999999998,0.065355,183,61,3.0,692
2111,2018-01-03,172.529999,174.550003,171.96000700000002,172.229996,29517900,1.8159889999999999,1.903559,-0.08757100000000001,177,118,1.5,826
2112,2018-01-04,172.53999299999998,173.470001,172.080002,173.029999,22434600,1.719091,1.968525,-0.24943400000000002,143,61,2.3443,686
2113,2018-01-05,173.440002,175.369995,173.050003,175.0,23660000,1.850814,1.678986,0.171828,172,69,2.4928,707
2114,2018-01-08,174.350006,175.610001,173.929993,174.350006,20567800,1.8118310000000002,1.6972880000000001,0.114543,142,59,2.4068,674
2115,2018-01-09,174.550003,175.059998,173.41000400000001,174.330002,21584000,1.6989439999999998,1.744032,-0.045089,142,62,2.2903,648
2116,2018-01-10,173.16000400000001,174.300003,173.0,174.28999299999998,23959900,1.737744,1.589324,0.14842,133,74,1.7973,617
2117,2018-01-11,174.58999599999999,175.490005,174.490005,175.279999,18667700,1.7378509999999998,1.594222,0.143629,121,45,2.6889,525
2118,2018-01-12,176.179993,177.360001,175.649994,177.08999599999999,25226000,1.8893229999999999,1.6385,0.250823,192,40,4.8,687
2119,2018-01-16,177.899994,179.389999,176.139999,176.190002,29565900,1.892381,1.9024,-0.010019,168,75,2.24,632
2120,2018-01-17,176.149994,179.25,175.070007,179.100006,34386800,1.850945,1.647525,0.20342000000000002,307,101,3.0396,1381
2121,2018-01-18,179.369995,180.100006,178.25,179.259995,31193400,1.860734,1.6981580000000003,0.162576,218,76,2.8684,923
2122,2018-01-19,178.610001,179.580002,177.41000400000001,178.46000700000002,32425100,1.851119,1.590135,0.260984,143,74,1.9324,639
2123,2018-01-22,177.300003,177.779999,176.600006,177.0,27108600,1.7132919999999998,1.901982,-0.18869,243,111,2.1892,1001
2124,2018-01-23,177.300003,179.440002,176.820007,177.03999299999998,32689100,1.732862,1.867407,-0.134546,304,162,1.8765,1430
2125,2018-01-24,177.25,177.300003,173.199997,174.220001,51105100,1.664233,1.963759,-0.299526,463,282,1.6418,1930
2126,2018-01-25,174.509995,174.949997,170.529999,171.110001,41529000,1.7924950000000002,1.863516,-0.07102,549,347,1.5821,2157
2127,2018-01-29,170.16000400000001,170.16000400000001,167.070007,167.96000700000002,50640400,1.7465130000000002,1.8185580000000001,-0.07204400000000001,674,416,1.6202,2808
2128,2018-01-30,165.529999,167.369995,164.699997,166.970001,46048200,1.7103400000000002,1.887688,-0.177348,589,359,1.6407,2422
2129,2018-01-31,166.869995,168.440002,166.5,167.429993,32478900,1.685125,1.810077,-0.124952,480,260,1.8462,2036
2130,2018-02-01,167.169998,168.619995,166.759995,167.779999,47230800,1.811823,1.785764,0.026059,1278,628,2.035,6229
2131,2018-02-02,166.0,166.800003,160.100006,160.5,86593800,1.651974,1.881414,-0.22944,1084,679,1.5965,4511
2132,2018-02-05,159.100006,163.880005,156.0,156.490005,72738500,1.741005,1.865,-0.12399500000000001,617,366,1.6858,2444
2133,2018-02-06,154.830002,163.720001,154.0,163.029999,68243800,1.7826400000000002,1.745434,0.037206,481,265,1.8151,1838
2134,2018-02-07,163.08999599999999,163.399994,159.070007,159.53999299999998,51608600,1.61022,1.8034009999999998,-0.193182,455,294,1.5476,1905
2135,2018-02-08,160.28999299999998,161.0,155.029999,155.149994,54390500,1.623417,1.9151340000000001,-0.291717,360,224,1.6071,1383
2136,2018-02-09,157.070007,157.889999,150.240005,156.41000400000001,70672600,1.706029,2.006288,-0.300259,340,229,1.4847,1420
2137,2018-02-12,158.5,163.889999,157.509995,162.71000700000002,60819500,1.808634,1.7739599999999998,0.034674,322,149,2.1611,1290
2138,2018-02-13,161.949997,164.75,161.649994,164.33999599999999,32549200,1.813286,1.7675419999999997,0.045744,213,118,1.8051,997
2139,2018-02-14,163.03999299999998,167.53999299999998,162.880005,167.369995,40644900,1.7643400000000002,1.772041,-0.007701,288,147,1.9592,1213
2140,2018-02-15,169.78999299999998,173.08999599999999,169.0,172.990005,51147200,1.794269,1.7592439999999998,0.035025,342,172,1.9884,1325
2141,2018-02-16,172.360001,174.820007,171.770004,172.429993,40176100,1.714286,1.879821,-0.165535,266,223,1.1928,1188
2142,2018-02-20,172.050003,174.259995,171.419998,171.850006,33930500,1.7706549999999999,1.9487310000000002,-0.17807699999999999,168,134,1.2537,796
2143,2018-02-21,172.830002,174.119995,171.009995,171.070007,37471600,1.7773330000000003,1.863793,-0.08646000000000001,210,145,1.4483,916
2144,2018-02-22,171.800003,173.949997,171.71000700000002,172.5,30991900,1.784925,1.8417919999999999,-0.056867999999999995,199,106,1.8774,756
2145,2018-02-23,173.669998,175.649994,173.53999299999998,175.5,33812400,1.8117439999999998,1.7356630000000002,0.07608200000000001,172,83,2.0723,744
2146,2018-02-26,176.350006,179.389999,176.21000700000002,178.970001,38162200,1.7775619999999999,1.6859520000000001,0.09161,242,84,2.8810000000000002,924
2147,2018-02-27,179.100006,180.479996,178.16000400000001,178.389999,38928100,1.8252080000000002,1.8719009999999998,-0.046692000000000004,192,121,1.5868,824
2148,2018-02-28,179.259995,180.619995,178.050003,178.119995,37782100,1.7784790000000001,1.816299,-0.037819,217,154,1.4091,956
2149,2018-03-01,178.53999299999998,179.779999,172.66000400000001,175.0,48802000,1.756916,1.8520729999999999,-0.095157,214,164,1.3049,965
2150,2018-03-02,172.800003,176.300003,172.449997,176.21000700000002,38454000,1.840888,1.980286,-0.139398,214,105,2.0381,890
2151,2018-03-05,175.21000700000002,177.740005,174.520004,176.820007,28401400,1.828859,1.8120779999999999,0.016781,149,77,1.9351,633
2152,2018-03-06,177.91000400000001,178.25,176.130005,176.669998,23788500,1.739294,1.9654619999999998,-0.226167,170,130,1.3077,747
2153,2018-03-07,174.940002,175.850006,174.270004,175.029999,31703500,1.7638310000000001,1.9485540000000001,-0.184723,154,83,1.8554,645
2154,2018-03-08,175.479996,177.119995,175.070007,176.940002,23774100,1.883933,1.889375,-0.005442,150,64,2.3438,602
2155,2018-03-12,180.28999299999998,182.389999,180.21000700000002,181.720001,32207100,1.9740779999999998,1.7856990000000001,0.188379,206,93,2.2151,763
2156,2018-03-13,182.58999599999999,183.5,179.240005,179.970001,31693500,1.7146150000000002,1.8880740000000003,-0.173459,182,135,1.3481,865
2157,2018-03-14,180.320007,180.520004,177.809998,178.440002,29368400,1.756879,1.881216,-0.12433699999999999,141,74,1.9054,561
2158,2018-03-15,178.5,180.240005,178.070007,178.649994,22743800,1.6796950000000002,1.6655099999999998,0.014184,131,49,2.6735,554
2159,2018-03-16,178.649994,179.119995,177.619995,178.020004,39404700,1.826915,1.868222,-0.041306999999999996,94,45,2.0889,476
2160,2018-03-19,177.320007,177.470001,173.66000400000001,175.300003,33446800,1.5781379999999998,1.9536630000000001,-0.375525,145,101,1.4356,655
2161,2018-03-20,175.240005,176.800003,174.940002,175.240005,19649400,1.752043,1.931081,-0.179038,93,37,2.5135,436
2162,2018-03-21,175.03999299999998,175.08999599999999,171.259995,171.270004,36338100,1.720618,1.9406419999999998,-0.22002399999999997,178,109,1.633,791
2163,2018-03-22,170.0,172.679993,168.600006,168.850006,41490800,1.7381220000000002,1.932566,-0.194444,229,152,1.5066,1063
2164,2018-03-23,168.389999,169.919998,164.940002,164.940002,41028800,1.7390729999999999,1.8508259999999999,-0.11175299999999999,205,121,1.6942,895
2165,2018-03-26,168.070007,173.100006,166.440002,172.770004,37541200,1.762116,1.8167779999999998,-0.054662,241,90,2.6778,868
2166,2018-03-27,173.679993,175.149994,166.919998,168.33999599999999,40922600,1.710229,1.8860540000000001,-0.175825,218,147,1.483,1001
2167,2018-03-28,167.25,170.020004,165.190002,166.479996,41668500,1.7456779999999998,1.7380330000000002,0.007645,236,122,1.9344,902
2168,2018-03-29,167.809998,171.75,166.899994,167.779999,38398500,1.705066,1.762609,-0.057543,152,92,1.6522,735
2169,2018-04-02,166.639999,168.940002,164.470001,166.679993,37586800,1.813506,1.915686,-0.102181,174,102,1.7059,796
2170,2018-04-03,167.639999,168.75,164.880005,168.389999,30278000,1.81676,1.9477919999999997,-0.13103199999999998,179,77,2.3247,732
2171,2018-04-04,164.880005,172.009995,164.770004,171.610001,34605500,1.7698740000000002,1.678261,0.091614,239,115,2.0783,1053
2172,2018-04-05,172.580002,174.229996,172.080002,172.800003,26933200,1.8375419999999998,1.8887619999999998,-0.05122,179,105,1.7048,846
2173,2018-04-06,170.970001,172.479996,168.199997,168.380005,35005300,1.697229,2.093434,-0.39620500000000003,166,99,1.6768,769
2174,2018-04-09,169.880005,173.08999599999999,169.850006,170.050003,29017700,1.864407,1.8052700000000002,0.059137,118,74,1.5946,599
2175,2018-04-10,173.0,174.0,171.529999,173.25,28408600,1.8003099999999999,1.602545,0.197765,129,55,2.3455,607
2176,2018-04-11,172.229996,173.919998,171.699997,172.440002,22431600,1.9326729999999999,1.904063,0.028611,101,32,3.1563,462
2177,2018-04-12,173.41000400000001,175.0,173.03999299999998,174.139999,22889300,1.8905150000000002,1.6297780000000002,0.260737,136,45,3.0222,505
2178,2018-04-13,174.779999,175.83999599999999,173.850006,174.729996,25124300,1.628609,1.873833,-0.245225,115,60,1.9167,535
2179,2018-04-16,175.029999,176.190002,174.830002,175.820007,21578400,1.7953849999999998,1.636491,0.158893,130,57,2.2807,488
2180,2018-04-17,176.490005,178.940002,176.41000400000001,178.240005,26509000,1.8039330000000002,1.567667,0.23626599999999998,178,60,2.9667,602
2181,2018-04-18,177.809998,178.820007,176.880005,177.83999599999999,20754500,1.790734,1.581064,0.20967,109,47,2.3191,452
2182,2018-04-19,173.759995,175.389999,172.66000400000001,172.800003,34808800,1.7426560000000002,1.857425,-0.11476900000000001,192,167,1.1497,977
2183,2018-04-20,170.600006,171.220001,165.429993,165.720001,65491100,1.742693,1.8594490000000001,-0.116756,531,363,1.4628,2149
2184,2018-04-23,166.830002,166.919998,164.08999599999999,165.240005,36515500,1.714107,1.8647790000000002,-0.150673,319,136,2.3456,1208
2185,2018-04-24,165.669998,166.330002,161.220001,162.940002,33692000,1.613051,1.8584470000000002,-0.245396,272,161,1.6894,1132
2186,2018-04-25,162.619995,165.419998,162.41000400000001,163.649994,28382100,1.829908,1.78797,0.041937999999999996,327,133,2.4586,1181
2187,2018-04-26,164.119995,165.729996,163.369995,164.220001,27963000,1.8179150000000002,1.9829689999999998,-0.165054,235,128,1.8359,1030
2188,2018-04-27,164.0,164.330002,160.630005,162.320007,35655800,1.714388,1.9180990000000002,-0.203711,294,142,2.0704,1136
2189,2018-04-30,162.130005,167.259995,161.83999599999999,165.259995,42427400,1.719569,1.7376630000000002,-0.018095,394,184,2.1413,1550
2190,2018-05-01,166.41000400000001,169.199997,165.270004,169.100006,53569400,1.8513060000000001,1.819337,0.031969,1486,769,1.9324,6494
2191,2018-05-02,175.229996,177.75,173.800003,176.570007,66539400,1.765437,1.727709,0.037727,618,358,1.7263,2701
2192,2018-05-03,175.880005,177.5,174.440002,176.889999,34068200,1.814731,1.95,-0.135269,279,122,2.2869,1087
2193,2018-05-04,178.25,184.25,178.169998,183.830002,56201300,1.8535580000000003,1.7721689999999999,0.081388,669,295,2.2678,2312
2194,2018-05-07,185.179993,187.669998,184.75,185.16000400000001,42451400,1.7786330000000001,1.716736,0.061897,395,242,1.6322,1476
2195,2018-05-08,184.990005,186.220001,183.669998,186.050003,28402800,1.723575,1.7135340000000001,0.01004,221,116,1.9052,875
2196,2018-05-09,186.550003,187.399994,185.220001,187.360001,23211200,1.727098,1.722479,0.004619,224,121,1.8512,830
2197,2018-05-10,187.740005,190.369995,187.649994,190.03999299999998,27989300,1.774473,1.751316,0.023157,313,190,1.6474,1287
2198,2018-05-11,189.490005,190.059998,187.449997,188.58999599999999,26212200,1.728284,1.85012,-0.12183499999999998,204,167,1.2216,874
2199,2018-05-14,189.009995,189.529999,187.860001,188.149994,20778800,1.743841,1.6935900000000002,0.050251,151,78,1.9359,608
2200,2018-05-15,186.779999,187.070007,185.100006,186.440002,23695200,1.614027,1.9361540000000002,-0.322127,221,143,1.5455,907
2201,2018-05-16,186.070007,188.46000700000002,186.0,188.179993,19183100,1.736484,1.565875,0.17060899999999998,128,80,1.6,534
2202,2018-05-17,188.0,188.91000400000001,186.360001,186.990005,17294000,1.7833880000000002,1.798026,-0.014638,121,76,1.5921,529
2203,2018-05-18,187.190002,187.809998,186.130005,186.309998,18297700,1.7913270000000001,1.780645,0.010681,98,62,1.5806,451
2204,2018-05-21,188.0,189.270004,186.91000400000001,187.630005,18400800,1.8530950000000002,1.868857,-0.015762,126,70,1.8,512
2205,2018-05-22,188.380005,188.880005,186.779999,187.16000400000001,15240700,1.785116,1.600351,0.184765,129,57,2.2632,498
2206,2018-05-23,186.350006,188.5,185.759995,188.360001,20058400,1.7663830000000003,1.7686080000000002,-0.002225,141,79,1.7848,558
2207,2018-05-24,188.770004,188.83999599999999,186.21000700000002,188.149994,23234000,1.797813,1.827895,-0.030081999999999998,128,57,2.2456,541
2208,2018-05-25,188.229996,189.649994,187.649994,188.580002,17461000,1.8262099999999999,1.82925,-0.0030399999999999997,124,40,3.1,439
2209,2018-05-29,187.600006,188.75,186.869995,187.899994,22514100,1.720076,1.971143,-0.251067,131,70,1.8714,517
2210,2018-05-30,187.720001,188.0,186.779999,187.5,18690500,1.841278,1.713913,0.127365,133,69,1.9275,523
2211,2018-05-31,187.220001,188.229996,186.139999,186.869995,27482800,1.823084,1.563333,0.259751,107,57,1.8772,494
2212,2018-06-01,187.990005,190.259995,187.75,190.240005,23442500,1.871921,1.866226,0.005693999999999999,177,53,3.3396,680
2213,2018-06-04,191.639999,193.419998,191.350006,191.830002,26266200,1.959844,1.79,0.169844,256,108,2.3704,1196
2214,2018-06-05,193.070007,193.940002,192.360001,193.309998,21566000,1.845118,1.645625,0.199493,170,48,3.5417,693
2215,2018-06-06,193.630005,194.080002,191.919998,193.979996,20933600,1.8748799999999999,1.5486149999999999,0.326265,125,65,1.9231,534
2216,2018-06-07,194.139999,194.199997,192.33999599999999,193.46000700000002,21347200,1.6184209999999999,1.8194830000000002,-0.201062,133,58,2.2931,496
2217,2018-06-08,191.169998,192.0,189.770004,191.699997,26656800,1.6976959999999999,1.9170509999999998,-0.21935500000000002,191,156,1.2244,954
2218,2018-06-11,191.350006,191.970001,190.21000700000002,191.229996,18308500,1.7714159999999999,1.9163270000000001,-0.14491099999999998,113,49,2.3061,457
2219,2018-06-12,191.389999,192.610001,191.149994,192.279999,16911100,1.901042,1.6722029999999999,0.228838,96,59,1.6271,433
2220,2018-06-13,192.419998,192.880005,190.440002,190.699997,21638400,1.893359,1.981791,-0.08843200000000001,131,67,1.9552,483
2221,2018-06-14,191.550003,191.570007,190.220001,190.800003,21610100,1.721782,1.660638,0.061144000000000004,101,47,2.1489,393
2222,2018-06-15,190.029999,190.16000400000001,188.259995,188.83999599999999,61719200,1.8775,1.8055880000000002,0.071912,148,68,2.1765,603
2223,2018-06-18,187.880005,189.220001,187.199997,188.740005,18484900,1.7738169999999998,1.9249319999999999,-0.151115,131,73,1.7945,573
2224,2018-06-19,185.139999,186.330002,183.449997,185.690002,33578500,1.61141,1.9239220000000001,-0.31251100000000004,156,102,1.5294,695
2225,2018-06-20,186.350006,187.199997,185.729996,186.5,20628700,1.902202,1.78878,0.11342100000000001,109,41,2.6585,443
2226,2018-06-21,187.25,188.350006,184.940002,185.46000700000002,25711900,1.8965290000000001,1.748393,0.148136,121,56,2.1607,499
2227,2018-06-22,186.119995,186.149994,184.699997,184.919998,27200400,1.8571950000000002,1.9733330000000002,-0.116138,82,57,1.4386,442
2228,2018-06-25,183.399994,184.919998,180.729996,182.169998,31663100,1.631292,1.816825,-0.185533,178,126,1.4127,819
2229,2018-06-26,182.990005,186.529999,182.53999299999998,184.429993,24569200,1.73295,1.730732,0.002218,139,82,1.6951,575
2230,2018-06-27,185.229996,187.279999,184.029999,184.16000400000001,25285300,1.74547,1.862727,-0.117257,117,66,1.7727,533
2231,2018-06-28,184.100006,186.21000700000002,183.800003,185.5,17365200,1.641977,1.78,-0.138023,86,62,1.3871,432
2232,2018-06-29,186.28999299999998,187.190002,182.91000400000001,185.110001,22737700,1.761339,1.702391,0.058948,112,46,2.4348,385
2233,2018-07-02,183.820007,187.300003,183.419998,187.179993,17731300,1.864022,2.0775,-0.21347800000000003,92,64,1.4375,448
2234,2018-07-03,187.78999299999998,187.949997,183.53999299999998,183.919998,13954800,1.729898,2.199839,-0.469941,98,62,1.5806,472
2235,2018-07-05,185.259995,186.41000400000001,184.279999,185.399994,16604200,1.798864,1.8104349999999998,-0.011571,88,69,1.2754,477
2236,2018-07-06,185.419998,188.429993,185.199997,187.970001,17485200,1.9052099999999998,1.858036,0.047174,119,56,2.125,457
2237,2018-07-09,189.5,190.679993,189.300003,190.580002,19756600,1.886408,1.702245,0.18416300000000002,103,49,2.102,445
2238,2018-07-10,190.71000700000002,191.279999,190.179993,190.350006,15939100,1.675963,1.9319279999999999,-0.25596399999999997,109,83,1.3133,628
2239,2018-07-11,188.5,189.779999,187.610001,187.880005,18831500,1.607558,1.912973,-0.305415,86,74,1.1622,545
2240,2018-07-12,189.529999,191.41000400000001,189.309998,191.029999,18041100,1.854732,1.681053,0.17368,112,38,2.9474,486
2241,2018-07-13,191.080002,191.83999599999999,190.899994,191.330002,12513900,1.842529,1.829667,0.012862,87,30,2.9,320
2242,2018-07-16,191.520004,192.649994,190.419998,190.91000400000001,15043100,1.583537,2.1472860000000003,-0.563749,82,70,1.1714,460
2243,2018-07-17,189.75,191.869995,189.199997,191.449997,15534500,1.7629270000000001,1.868537,-0.10561,82,41,2.0,384
2244,2018-07-18,191.779999,191.800003,189.929993,190.399994,16393400,1.747901,1.8513330000000001,-0.103432,81,45,1.8,412
2245,2018-07-19,189.690002,192.550003,189.690002,191.880005,20286800,1.8773330000000001,1.72,0.157333,135,60,2.25,506
2246,2018-07-20,191.779999,192.429993,190.169998,191.440002,20676200,1.5498610000000002,1.841818,-0.291957,72,44,1.6364,397
2247,2018-07-23,190.679993,191.96000700000002,189.559998,191.610001,15989400,1.8901189999999999,1.8966669999999999,-0.006548,84,30,2.8,377
2248,2018-07-24,192.449997,193.66000400000001,192.050003,193.0,18697900,1.805854,1.79617,0.009683,123,47,2.617,502
2249,2018-07-25,193.059998,194.850006,192.429993,194.820007,16709900,1.880473,1.770704,0.109769,148,71,2.0845,633
2250,2018-07-26,194.610001,195.96000700000002,193.610001,194.21000700000002,19076000,1.788099,1.9134919999999997,-0.125393,121,63,1.9206,608
