source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date
stocktwits,AAPL,1.892903,1.984545,-0.091642,31,11,2.8182,154,24,2017/1/28
stocktwits,AAPL,1.872692,1.805,0.067692,26,10,2.6,240,24,2017/1/29
stocktwits,AAPL,1.697022,1.925048,-0.228025,178,105,1.6952,920,24,2017/1/30
stocktwits,AAPL,1.851698,1.848204,0.003494,689,451,1.5277,3862,24,2017/1/31
stocktwits,AAPL,1.766596,1.748519,0.018076,752,412,1.8252,3033,24,2017/2/1
stocktwits,AAPL,1.818182,1.901769,-0.083587,264,147,1.7959,1081,24,2017/2/2
stocktwits,AAPL,1.772209,1.82427,-0.05206,172,89,1.9326,748,24,2017/2/3
stocktwits,AAPL,1.912571,1.615,0.297571,35,16,2.1875,166,24,2017/2/4
stocktwits,AAPL,1.810476,1.78,0.030476,21,4,5.25,103,24,2017/2/5
stocktwits,AAPL,1.847455,1.699091,0.148364,165,77,2.1429,697,24,2017/2/6
stocktwits,AAPL,1.820215,1.710938,0.109278,279,160,1.7438,1217,24,2017/2/7
stocktwits,AAPL,1.922139,1.59117,0.330969,173,94,1.8404,790,24,2017/2/8
stocktwits,AAPL,1.822297,1.561939,0.260358,209,98,2.1327,783,24,2017/2/9
stocktwits,AAPL,1.993896,1.604167,0.389729,154,96,1.6042,713,24,2017/2/10
stocktwits,AAPL,1.7675,1.425333,0.342167,20,15,1.3333,118,24,2017/2/11
stocktwits,AAPL,1.875172,2.3675,-0.492328,29,12,2.4167,176,24,2017/2/12
stocktwits,AAPL,1.827662,1.688987,0.138675,231,79,2.9241,849,24,2017/2/13
stocktwits,AAPL,1.918077,1.570319,0.347758,338,188,1.7979,1394,24,2017/2/14
stocktwits,AAPL,1.695016,1.699185,-0.004169,315,135,2.3333,1127,24,2017/2/15
stocktwits,AAPL,1.849647,1.489877,0.359771,170,81,2.0988,678,24,2017/2/16
stocktwits,AAPL,1.707182,1.779701,-0.07252,110,67,1.6418,514,24,2017/2/17
stocktwits,AAPL,1.935294,1.747273,0.188021,17,11,1.5455,117,24,2017/2/18
stocktwits,AAPL,1.838966,1.708889,0.130077,29,9,3.2222,149,24,2017/2/19
stocktwits,AAPL,2.0095,1.955,0.0545,40,16,2.5,198,24,2017/2/20
stocktwits,AAPL,1.832083,1.754848,0.077235,144,66,2.1818,642,24,2017/2/21
stocktwits,AAPL,1.865974,1.815116,0.050858,154,86,1.7907,643,24,2017/2/22
stocktwits,AAPL,1.945766,1.63618,0.309587,137,89,1.5393,574,24,2017/2/23
stocktwits,AAPL,1.7312,1.660109,0.071091,150,92,1.6304,666,24,2017/2/24
stocktwits,AAPL,1.696923,1.984167,-0.287244,13,12,1.0833,115,24,2017/2/25
stocktwits,AAPL,1.8728,2.083333,-0.210533,25,15,1.6667,164,24,2017/2/26
stocktwits,AAPL,1.898779,1.852597,0.046182,172,77,2.2338,728,24,2017/2/27
stocktwits,AAPL,1.801548,1.7888,0.012748,84,50,1.68,403,24,2017/2/28
stocktwits,AAPL,1.750612,1.729226,0.021386,327,155,2.1097,1240,24,2017/3/1
stocktwits,AAPL,1.817412,1.873846,-0.056434,170,104,1.6346,768,24,2017/3/2
stocktwits,AAPL,1.832097,1.9075,-0.075403,124,72,1.7222,604,24,2017/3/3
stocktwits,AAPL,1.80625,1.326923,0.479327,24,13,1.8462,156,24,2017/3/4
stocktwits,AAPL,1.829375,1.76,0.069375,48,27,1.7778,215,24,2017/3/5
stocktwits,AAPL,1.635461,1.817105,-0.181645,152,76,2,620,24,2017/3/6
stocktwits,AAPL,1.945804,1.788654,0.15715,112,52,2.1538,539,24,2017/3/7
stocktwits,AAPL,1.780424,1.820625,-0.040201,118,80,1.475,537,24,2017/3/8
stocktwits,AAPL,1.904895,1.824167,0.080728,143,84,1.7024,604,24,2017/3/9
stocktwits,AAPL,1.625776,1.710238,-0.084462,116,42,2.7619,437,24,2017/3/10
stocktwits,AAPL,1.88619,1.688,0.19819,21,5,4.2,91,24,2017/3/11
stocktwits,AAPL,1.670741,1.79,-0.119259,27,6,4.5,92,24,2017/3/12
stocktwits,AAPL,1.831772,1.72375,0.108022,79,32,2.4688,368,24,2017/3/13
stocktwits,AAPL,1.768605,1.851695,-0.08309,86,59,1.4576,403,24,2017/3/14
stocktwits,AAPL,1.878111,1.718451,0.15966,180,71,2.5352,759,24,2017/3/15
stocktwits,AAPL,1.770859,1.650455,0.120405,128,44,2.9091,472,24,2017/3/16
stocktwits,AAPL,1.758281,1.676364,0.081918,128,55,2.3273,589,24,2017/3/17
stocktwits,AAPL,1.916667,1.67,0.246667,27,8,3.375,115,24,2017/3/18
stocktwits,AAPL,1.815703,1.701296,0.114407,128,54,2.3704,531,24,2017/3/20
stocktwits,AAPL,1.792753,1.865872,-0.073119,287,172,1.6686,1149,24,2017/3/21
stocktwits,AAPL,1.784314,1.815729,-0.031415,153,96,1.5938,677,24,2017/3/22
stocktwits,AAPL,1.784306,1.932237,-0.147931,144,76,1.8947,630,24,2017/3/23
stocktwits,AAPL,1.784099,1.868406,-0.084306,161,69,2.3333,691,24,2017/3/24
stocktwits,AAPL,1.851034,1.688889,0.162146,29,9,3.2222,150,24,2017/3/25
stocktwits,AAPL,1.77,1.793448,-0.023448,43,29,1.4828,193,24,2017/3/26
stocktwits,AAPL,1.65845,1.879552,-0.221103,129,67,1.9254,591,24,2017/3/27
stocktwits,AAPL,1.867184,1.799808,0.067376,316,156,2.0256,1237,24,2017/3/28
stocktwits,AAPL,1.81865,1.773218,0.045431,237,87,2.7241,785,24,2017/3/29
stocktwits,AAPL,1.789125,1.856786,-0.067661,160,56,2.8571,618,24,2017/3/30
stocktwits,AAPL,1.88705,1.801277,0.085774,139,47,2.9574,581,24,2017/3/31
stocktwits,AAPL,1.837391,2.072,-0.234609,23,5,4.6,97,24,2017/4/1
stocktwits,AAPL,1.900741,1.548889,0.351852,27,9,3,137,24,2017/4/2
stocktwits,AAPL,1.761284,1.6575,0.103784,109,40,2.725,520,24,2017/4/3
stocktwits,AAPL,1.684386,1.647162,0.037224,171,74,2.3108,715,24,2017/4/4
stocktwits,AAPL,1.750341,1.770481,-0.020139,205,104,1.9712,852,24,2017/4/5
stocktwits,AAPL,1.76625,1.92026,-0.15401,112,77,1.4545,632,24,2017/4/6
stocktwits,AAPL,1.912653,1.890526,0.022127,98,57,1.7193,430,24,2017/4/7
stocktwits,AAPL,1.698636,1.865714,-0.167078,22,14,1.5714,123,24,2017/4/8
stocktwits,AAPL,1.641333,1.556154,0.085179,30,13,2.3077,151,24,2017/4/9
stocktwits,AAPL,1.8823,1.836226,0.046074,100,53,1.8868,457,24,2017/4/10
stocktwits,AAPL,1.833733,1.853028,-0.019294,150,109,1.3761,815,24,2017/4/11
stocktwits,AAPL,1.849727,1.897885,-0.048157,110,52,2.1154,508,24,2017/4/12
stocktwits,AAPL,1.802174,1.68186,0.120313,92,43,2.1395,487,24,2017/4/13
stocktwits,AAPL,1.6944,2.034286,-0.339886,25,14,1.7857,203,24,2017/4/14
stocktwits,AAPL,1.547333,1.562857,-0.015524,15,7,2.1429,100,24,2017/4/15
stocktwits,AAPL,1.738824,1.798,-0.059176,17,5,3.4,106,24,2017/4/16
stocktwits,AAPL,1.810784,1.87,-0.059216,102,58,1.7586,520,24,2017/4/17
stocktwits,AAPL,1.7336,1.988158,-0.254558,100,38,2.6316,477,24,2017/4/18
stocktwits,AAPL,1.670426,1.809846,-0.139421,141,65,2.1692,553,24,2017/4/19
stocktwits,AAPL,1.930581,1.667606,0.262975,155,71,2.1831,657,24,2017/4/20
stocktwits,AAPL,1.752448,1.668704,0.083744,143,54,2.6481,572,24,2017/4/21
stocktwits,AAPL,1.865333,1.736,0.129333,15,5,3,115,24,2017/4/22
stocktwits,AAPL,1.894412,1.882105,0.012307,34,19,1.7895,183,24,2017/4/23
stocktwits,AAPL,1.898378,1.673276,0.225103,111,58,1.9138,546,24,2017/4/24
stocktwits,AAPL,1.832449,1.863019,-0.03057,147,53,2.7736,649,24,2017/4/25
stocktwits,AAPL,1.92956,1.76338,0.166179,159,71,2.2394,716,24,2017/4/26
stocktwits,AAPL,1.849407,1.972131,-0.122724,118,61,1.9344,608,24,2017/4/27
stocktwits,AAPL,1.755086,1.709302,0.045783,175,86,2.0349,759,24,2017/4/28
stocktwits,AAPL,1.826552,1.847778,-0.021226,29,9,3.2222,128,24,2017/4/29
stocktwits,AAPL,1.823824,1.83375,-0.009926,34,8,4.25,203,24,2017/4/30
stocktwits,AAPL,1.835574,1.766525,0.069049,296,118,2.5085,1167,24,2017/5/1
stocktwits,AAPL,1.754079,1.87899,-0.124912,1015,723,1.4039,4881,24,2017/5/2
stocktwits,AAPL,1.82454,1.887224,-0.062684,663,353,1.8782,2557,24,2017/5/3
stocktwits,AAPL,1.745235,1.846429,-0.101194,149,70,2.1286,738,24,2017/5/4
stocktwits,AAPL,1.858021,1.78823,0.069791,288,113,2.5487,1088,24,2017/5/5
stocktwits,AAPL,1.872353,1.525,0.347353,34,4,8.5,136,24,2017/5/6
stocktwits,AAPL,1.9498,1.872,0.0778,50,15,3.3333,190,24,2017/5/7
stocktwits,AAPL,1.836444,1.741718,0.094726,509,227,2.2423,1985,24,2017/5/8
stocktwits,AAPL,1.761108,1.89723,-0.136122,316,148,2.1351,1319,24,2017/5/9
stocktwits,AAPL,1.792222,1.887845,-0.095623,243,116,2.0948,953,24,2017/5/10
stocktwits,AAPL,1.914515,1.789897,0.124618,206,97,2.1237,777,24,2017/5/11
stocktwits,AAPL,1.865333,1.791238,0.074095,270,105,2.5714,1084,24,2017/5/12
stocktwits,AAPL,1.991277,1.471818,0.519458,47,11,4.2727,227,24,2017/5/13
stocktwits,AAPL,1.707297,1.89,-0.182703,37,16,2.3125,184,24,2017/5/14
stocktwits,AAPL,1.787785,1.792043,-0.004258,158,93,1.6989,701,24,2017/5/15
stocktwits,AAPL,1.862304,1.795128,0.067175,191,78,2.4487,791,24,2017/5/16
stocktwits,AAPL,1.747772,1.905,-0.157228,359,222,1.6171,1477,24,2017/5/17
stocktwits,AAPL,1.783915,1.92717,-0.143255,235,106,2.217,988,24,2017/5/18
stocktwits,AAPL,1.841256,1.701928,0.139328,223,83,2.6867,819,24,2017/5/19
stocktwits,AAPL,1.800938,1.830714,-0.029777,32,14,2.2857,161,24,2017/5/20
stocktwits,AAPL,1.719,2.098667,-0.379667,30,15,2,195,24,2017/5/21
stocktwits,AAPL,1.79269,1.807089,-0.014399,171,79,2.1646,733,24,2017/5/22
stocktwits,AAPL,1.773373,1.77129,0.002082,169,93,1.8172,742,24,2017/5/23
stocktwits,AAPL,1.799511,1.975057,-0.175547,184,87,2.1149,737,24,2017/5/24
stocktwits,AAPL,1.7992,1.640185,0.159015,150,54,2.7778,595,24,2017/5/25
stocktwits,AAPL,1.946667,1.643333,0.303333,114,57,2,492,24,2017/5/26
stocktwits,AAPL,2.012059,1.625833,0.386225,34,12,2.8333,136,24,2017/5/27
stocktwits,AAPL,1.899333,2.121,-0.221667,15,10,1.5,105,24,2017/5/28
stocktwits,AAPL,1.854,2.248571,-0.394571,25,7,3.5714,152,24,2017/5/29
stocktwits,AAPL,1.863784,1.828254,0.03553,148,63,2.3492,573,24,2017/5/30
stocktwits,AAPL,1.76885,1.592075,0.176774,113,53,2.1321,527,24,2017/5/31
stocktwits,AAPL,1.902378,1.769655,0.132723,164,58,2.8276,719,24,2017/6/1
stocktwits,AAPL,1.719108,1.610926,0.108182,157,54,2.9074,666,24,2017/6/2
stocktwits,AAPL,1.8875,1.142727,0.744773,28,11,2.5455,159,24,2017/6/3
stocktwits,AAPL,2.055625,2.046429,0.009196,32,14,2.2857,178,24,2017/6/4
stocktwits,AAPL,1.795,1.827751,-0.032751,376,169,2.2249,2069,24,2017/6/5
stocktwits,AAPL,1.895735,1.973028,-0.077293,279,142,1.9648,1287,24,2017/6/6
stocktwits,AAPL,1.781852,1.857191,-0.075339,162,89,1.8202,795,24,2017/6/7
stocktwits,AAPL,1.807625,1.885865,-0.07824,160,104,1.5385,782,24,2017/6/8
stocktwits,AAPL,1.752739,1.904125,-0.151386,449,303,1.4818,1914,24,2017/6/9
stocktwits,AAPL,1.879167,1.734048,0.145119,60,42,1.4286,306,24,2017/6/10
stocktwits,AAPL,1.727841,2.075625,-0.347784,88,64,1.375,423,24,2017/6/11
stocktwits,AAPL,1.680466,1.819737,-0.139271,558,304,1.8355,2124,24,2017/6/12
stocktwits,AAPL,1.803939,1.899217,-0.095278,231,115,2.0087,935,24,2017/6/13
stocktwits,AAPL,1.752016,2.002556,-0.250539,248,180,1.3778,1134,24,2017/6/14
stocktwits,AAPL,1.73625,1.912022,-0.175772,240,183,1.3115,1040,24,2017/6/15
stocktwits,AAPL,1.75646,1.808367,-0.051907,226,147,1.5374,976,24,2017/6/16
stocktwits,AAPL,1.813182,1.951818,-0.138636,44,22,2,177,24,2017/6/17
stocktwits,AAPL,1.603182,1.894615,-0.291434,44,26,1.6923,208,24,2017/6/18
stocktwits,AAPL,1.763125,1.802255,-0.03913,240,102,2.3529,973,24,2017/6/19
stocktwits,AAPL,1.7045,1.78018,-0.07568,180,111,1.6216,783,24,2017/6/20
stocktwits,AAPL,1.942636,1.76082,0.181816,129,61,2.1148,586,24,2017/6/21
stocktwits,AAPL,1.887784,1.812771,0.075013,176,83,2.1205,723,24,2017/6/22
stocktwits,AAPL,1.679398,1.714884,-0.035486,166,86,1.9302,726,24,2017/6/23
stocktwits,AAPL,1.563611,1.7925,-0.228889,36,8,4.5,121,24,2017/6/24
stocktwits,AAPL,1.862703,1.848889,0.013814,37,9,4.1111,165,24,2017/6/25
stocktwits,AAPL,1.874314,1.799359,0.074955,153,78,1.9615,730,24,2017/6/26
stocktwits,AAPL,1.789016,1.840862,-0.051847,193,116,1.6638,808,24,2017/6/27
stocktwits,AAPL,1.732961,1.797436,-0.064475,206,117,1.7607,920,24,2017/6/28
stocktwits,AAPL,1.732289,1.756728,-0.02444,284,162,1.7531,1096,24,2017/6/29
stocktwits,AAPL,1.768561,1.65087,0.117692,139,69,2.0145,621,24,2017/6/30
stocktwits,AAPL,1.579565,1.843636,-0.264071,23,11,2.0909,116,24,2017/7/1
stocktwits,AAPL,1.7724,1.956364,-0.183964,25,11,2.2727,149,24,2017/7/2
stocktwits,AAPL,1.899262,1.62617,0.273092,122,47,2.5957,638,24,2017/7/3
stocktwits,AAPL,1.83675,1.792174,0.044576,40,23,1.7391,237,24,2017/7/4
stocktwits,AAPL,1.771558,1.834384,-0.062825,154,73,2.1096,637,24,2017/7/5
stocktwits,AAPL,1.70719,1.833604,-0.126414,153,111,1.3784,714,24,2017/7/6
stocktwits,AAPL,1.783103,1.738644,0.044459,145,59,2.4576,618,24,2017/7/7
stocktwits,AAPL,1.867714,1.69375,0.173964,35,8,4.375,127,24,2017/7/8
stocktwits,AAPL,2.087931,1.951111,0.13682,29,9,3.2222,170,24,2017/7/9
stocktwits,AAPL,1.78614,1.756989,0.029151,171,93,1.8387,778,24,2017/7/10
stocktwits,AAPL,1.73828,2.017872,-0.279592,157,94,1.6702,731,24,2017/7/11
stocktwits,AAPL,1.808821,1.8958,-0.086979,246,100,2.46,891,24,2017/7/12
stocktwits,AAPL,1.798095,1.688235,0.10986,273,119,2.2941,1051,24,2017/7/13
stocktwits,AAPL,1.786974,1.712766,0.074208,195,94,2.0745,835,24,2017/7/14
stocktwits,AAPL,2.146154,2.50875,-0.362596,26,8,3.25,150,24,2017/7/15
stocktwits,AAPL,1.785588,1.448182,0.337406,34,11,3.0909,165,24,2017/7/16
stocktwits,AAPL,1.87322,1.964098,-0.090878,177,61,2.9016,691,24,2017/7/17
stocktwits,AAPL,1.852426,1.804667,0.047759,169,75,2.2533,667,24,2017/7/18
stocktwits,AAPL,1.842597,1.864125,-0.021528,181,80,2.2625,755,24,2017/7/19
stocktwits,AAPL,1.733543,1.620816,0.112727,127,49,2.5918,582,24,2017/7/20
stocktwits,AAPL,1.918851,1.801639,0.117212,148,61,2.4262,573,24,2017/7/21
stocktwits,AAPL,1.682059,1.005,0.677059,34,6,5.6667,133,24,2017/7/22
stocktwits,AAPL,1.845714,1.88125,-0.035536,21,8,2.625,113,24,2017/7/23
stocktwits,AAPL,1.810612,1.848367,-0.037755,147,49,3,686,24,2017/7/24
stocktwits,AAPL,1.776395,1.766094,0.010301,147,64,2.2969,653,24,2017/7/25
stocktwits,AAPL,1.897123,1.536,0.361123,146,45,3.2444,621,24,2017/7/26
stocktwits,AAPL,1.73457,1.898936,-0.164366,256,188,1.3617,1333,24,2017/7/27
stocktwits,AAPL,1.764375,1.897412,-0.133037,192,85,2.2588,794,24,2017/7/28
stocktwits,AAPL,1.70975,2.453333,-0.743583,40,9,4.4444,179,24,2017/7/29
stocktwits,AAPL,1.86,1.80125,0.05875,66,32,2.0625,283,24,2017/7/30
stocktwits,AAPL,1.778361,1.840305,-0.061945,244,131,1.8626,1012,24,2017/7/31
stocktwits,AAPL,1.861515,1.866984,-0.005469,1069,514,2.0798,4975,24,2017/8/1
stocktwits,AAPL,1.719427,1.770533,-0.051105,751,488,1.5389,3087,24,2017/8/2
stocktwits,AAPL,1.754654,1.877852,-0.123198,217,149,1.4564,993,24,2017/8/3
stocktwits,AAPL,1.927009,1.866301,0.060707,117,73,1.6027,651,24,2017/8/4
stocktwits,AAPL,1.550741,2.077647,-0.526906,27,17,1.5882,156,24,2017/8/5
stocktwits,AAPL,1.622778,1.781364,-0.158586,36,22,1.6364,194,24,2017/8/6
stocktwits,AAPL,1.94024,1.603696,0.336544,167,46,3.6304,717,24,2017/8/7
stocktwits,AAPL,1.923196,1.857815,0.065381,291,151,1.9272,1214,24,2017/8/8
stocktwits,AAPL,1.848415,2.003786,-0.155371,246,140,1.7571,978,24,2017/8/9
stocktwits,AAPL,1.750197,1.94153,-0.191333,254,183,1.388,1129,24,2017/8/10
stocktwits,AAPL,1.76598,1.861333,-0.095353,199,75,2.6533,746,24,2017/8/11
stocktwits,AAPL,1.974545,1.788,0.186545,22,10,2.2,111,24,2017/8/12
stocktwits,AAPL,1.875429,1.870833,0.004595,35,12,2.9167,150,24,2017/8/13
stocktwits,AAPL,2.039394,1.5226,0.516794,132,50,2.64,661,24,2017/8/14
stocktwits,AAPL,1.930214,1.823646,0.106568,234,96,2.4375,974,24,2017/8/15
stocktwits,AAPL,1.909859,1.961096,-0.051237,213,73,2.9178,847,24,2017/8/16
stocktwits,AAPL,1.822093,2.092679,-0.270586,172,112,1.5357,756,24,2017/8/17
stocktwits,AAPL,1.798599,1.822206,-0.023607,157,68,2.3088,667,24,2017/8/18
stocktwits,AAPL,1.538667,2.009,-0.470333,15,10,1.5,109,24,2017/8/19
stocktwits,AAPL,1.914286,1.689,0.225286,28,10,2.8,128,24,2017/8/20
stocktwits,AAPL,1.785639,1.91806,-0.132421,133,67,1.9851,561,24,2017/8/21
stocktwits,AAPL,1.814173,1.672203,0.141969,139,59,2.3559,591,24,2017/8/22
stocktwits,AAPL,1.877978,1.684638,0.19334,178,69,2.5797,658,24,2017/8/23
stocktwits,AAPL,1.932027,1.725205,0.206822,148,73,2.0274,676,24,2017/8/24
stocktwits,AAPL,1.8388,2.006042,-0.167242,125,48,2.6042,567,24,2017/8/25
stocktwits,AAPL,1.704063,1.524,0.180063,32,5,6.4,113,24,2017/8/26
stocktwits,AAPL,1.829231,1.7375,0.091731,26,8,3.25,139,24,2017/8/27
stocktwits,AAPL,1.804953,1.749079,0.055874,212,76,2.7895,845,24,2017/8/28
stocktwits,AAPL,1.992792,1.731977,0.260816,265,86,3.0814,995,24,2017/8/29
stocktwits,AAPL,1.881525,1.882658,-0.001134,223,79,2.8228,917,24,2017/8/30
stocktwits,AAPL,1.947181,1.820328,0.126853,188,61,3.082,741,24,2017/8/31
stocktwits,AAPL,1.864483,1.848378,0.016104,232,74,3.1351,762,24,2017/9/1
stocktwits,AAPL,1.58878,1.609091,-0.02031,41,11,3.7273,158,24,2017/9/2
stocktwits,AAPL,1.66322,1.800833,-0.137613,59,24,2.4583,262,24,2017/9/3
stocktwits,AAPL,1.866667,2.10625,-0.239583,45,16,2.8125,243,24,2017/9/4
stocktwits,AAPL,1.845333,1.752143,0.09319,225,126,1.7857,893,24,2017/9/5
stocktwits,AAPL,1.794485,1.92,-0.125515,165,101,1.6337,819,24,2017/9/6
stocktwits,AAPL,1.844625,1.948427,-0.103802,160,89,1.7978,811,24,2017/9/7
stocktwits,AAPL,1.721553,1.810503,-0.08895,219,179,1.2235,1055,24,2017/9/8
stocktwits,AAPL,1.960909,1.984545,-0.023636,44,33,1.3333,238,24,2017/9/9
stocktwits,AAPL,1.773846,1.91,-0.136154,65,17,3.8235,283,24,2017/9/10
stocktwits,AAPL,1.876935,1.843164,0.033771,261,177,1.4746,1326,24,2017/9/11
stocktwits,AAPL,1.774917,1.913273,-0.138355,1027,660,1.5561,6220,24,2017/9/12
stocktwits,AAPL,1.780714,1.860789,-0.080075,560,342,1.6374,2445,24,2017/9/13
stocktwits,AAPL,1.752331,1.740201,0.012129,266,149,1.7852,1230,24,2017/9/14
stocktwits,AAPL,1.800959,1.739435,0.061523,219,124,1.7661,1076,24,2017/9/15
stocktwits,AAPL,1.810857,1.854118,-0.043261,35,17,2.0588,259,24,2017/9/16
stocktwits,AAPL,1.785897,1.488667,0.297231,39,15,2.6,233,24,2017/9/17
stocktwits,AAPL,1.702283,1.880678,-0.178395,219,118,1.8559,877,24,2017/9/18
stocktwits,AAPL,1.722164,1.850597,-0.128433,171,67,2.5522,770,24,2017/9/19
stocktwits,AAPL,1.648173,1.86921,-0.221037,498,329,1.5137,2146,24,2017/9/20
stocktwits,AAPL,1.630583,1.834593,-0.20401,343,246,1.3943,1567,24,2017/9/21
stocktwits,AAPL,1.682031,1.738464,-0.056433,586,358,1.6369,2225,24,2017/9/22
stocktwits,AAPL,1.657763,1.572326,0.085438,76,43,1.7674,382,24,2017/9/23
stocktwits,AAPL,1.685833,1.99359,-0.307756,84,39,2.1538,332,24,2017/9/24
stocktwits,AAPL,1.678794,1.808503,-0.129709,506,314,1.6115,1956,24,2017/9/25
stocktwits,AAPL,1.751069,1.744138,0.006931,421,203,2.0739,1587,24,2017/9/26
stocktwits,AAPL,1.800854,1.879236,-0.078382,281,144,1.9514,1236,24,2017/9/27
stocktwits,AAPL,1.730397,1.898773,-0.168376,252,163,1.546,1134,24,2017/9/28
stocktwits,AAPL,1.757098,1.917445,-0.160347,255,137,1.8613,1088,24,2017/9/29
stocktwits,AAPL,1.531795,1.680476,-0.148681,39,21,1.8571,229,24,2017/9/30
stocktwits,AAPL,1.791556,1.767143,0.024413,45,14,3.2143,241,24,2017/10/1
stocktwits,AAPL,1.771754,1.917464,-0.14571,211,138,1.529,916,24,2017/10/2
stocktwits,AAPL,1.813949,1.845852,-0.031903,195,135,1.4444,862,24,2017/10/3
stocktwits,AAPL,1.674615,1.918,-0.243385,208,160,1.3,990,24,2017/10/4
stocktwits,AAPL,1.903704,1.849789,0.053914,216,95,2.2737,863,24,2017/10/5
stocktwits,AAPL,1.834054,1.945732,-0.111678,148,82,1.8049,747,24,2017/10/6
stocktwits,AAPL,1.5515,1.855294,-0.303794,20,17,1.1765,161,24,2017/10/7
stocktwits,AAPL,1.683077,2.213333,-0.530256,39,12,3.25,188,24,2017/10/8
stocktwits,AAPL,1.718882,1.736806,-0.017924,152,72,2.1111,688,24,2017/10/9
stocktwits,AAPL,1.708824,1.931842,-0.223019,153,76,2.0132,750,24,2017/10/10
stocktwits,AAPL,1.962308,1.985455,-0.023147,156,66,2.3636,711,24,2017/10/11
stocktwits,AAPL,1.774528,2.017474,-0.242945,159,95,1.6737,731,24,2017/10/12
stocktwits,AAPL,1.834414,1.885,-0.050586,145,70,2.0714,671,24,2017/10/13
stocktwits,AAPL,1.8168,1.900588,-0.083788,25,17,1.4706,186,24,2017/10/14
stocktwits,AAPL,2.039143,1.933429,0.105714,35,35,1,224,24,2017/10/15
stocktwits,AAPL,1.809361,1.502966,0.306395,219,118,1.8559,950,24,2017/10/16
stocktwits,AAPL,1.715053,1.793176,-0.078123,188,85,2.2118,747,24,2017/10/17
stocktwits,AAPL,1.650217,1.905926,-0.255709,184,135,1.363,921,24,2017/10/18
stocktwits,AAPL,1.66404,1.966854,-0.302814,401,267,1.5019,1752,24,2017/10/19
stocktwits,AAPL,1.759106,1.773368,-0.014262,179,95,1.8842,818,24,2017/10/20
stocktwits,AAPL,1.967826,1.709231,0.258595,23,13,1.7692,153,24,2017/10/21
stocktwits,AAPL,1.78125,2.2125,-0.43125,32,8,4,142,24,2017/10/22
stocktwits,AAPL,1.765252,1.808056,-0.042804,139,72,1.9306,708,24,2017/10/23
stocktwits,AAPL,1.805139,1.809552,-0.004413,144,67,2.1493,682,24,2017/10/24
stocktwits,AAPL,1.683091,2.145088,-0.461997,110,57,1.9298,514,24,2017/10/25
stocktwits,AAPL,1.82748,1.888033,-0.060553,123,61,2.0164,629,24,2017/10/26
stocktwits,AAPL,1.867686,1.71738,0.150306,350,187,1.8717,1556,24,2017/10/27
stocktwits,AAPL,1.733947,1.486667,0.247281,38,9,4.2222,206,24,2017/10/28
stocktwits,AAPL,1.752286,1.858667,-0.106381,35,15,2.3333,204,24,2017/10/29
stocktwits,AAPL,1.906724,1.681869,0.224855,232,107,2.1682,998,24,2017/10/30
stocktwits,AAPL,1.852034,1.764964,0.08707,290,139,2.0863,1297,24,2017/10/31
stocktwits,AAPL,1.719263,1.696893,0.022371,285,177,1.6102,1133,24,2017/11/1
stocktwits,AAPL,1.878599,1.863189,0.01541,928,461,2.013,4257,24,2017/11/2
stocktwits,AAPL,1.820922,1.720506,0.100415,586,237,2.4726,2389,24,2017/11/3
stocktwits,AAPL,1.905,1.861875,0.043125,58,16,3.625,262,24,2017/11/4
stocktwits,AAPL,1.689821,1.573571,0.11625,56,28,2,343,24,2017/11/5
stocktwits,AAPL,1.942786,1.672647,0.270139,140,68,2.0588,857,24,2017/11/6
stocktwits,AAPL,1.891864,1.821356,0.070508,118,59,2,642,24,2017/11/7
stocktwits,AAPL,1.869017,1.69802,0.170997,234,101,2.3168,949,24,2017/11/8
stocktwits,AAPL,1.724789,1.918611,-0.193822,261,108,2.4167,963,24,2017/11/9
stocktwits,AAPL,1.903939,1.832206,0.071734,99,68,1.4559,571,24,2017/11/10
stocktwits,AAPL,1.602143,1.818667,-0.216524,14,15,0.9333,124,24,2017/11/11
stocktwits,AAPL,1.817143,1.77,0.047143,28,12,2.3333,130,24,2017/11/12
stocktwits,AAPL,1.81703,1.72463,0.0924,101,54,1.8704,473,24,2017/11/13
stocktwits,AAPL,1.705217,1.89,-0.184783,161,102,1.5784,711,24,2017/11/14
stocktwits,AAPL,1.778601,1.78955,-0.010949,193,111,1.7387,819,24,2017/11/15
stocktwits,AAPL,1.83311,1.783956,0.049154,164,91,1.8022,747,24,2017/11/16
stocktwits,AAPL,1.801522,1.757679,0.043843,92,56,1.6429,503,24,2017/11/17
stocktwits,AAPL,1.693636,1.84,-0.146364,22,7,3.1429,112,24,2017/11/18
stocktwits,AAPL,1.9112,2.129231,-0.218031,25,13,1.9231,147,24,2017/11/19
stocktwits,AAPL,1.808723,1.660926,0.147797,94,54,1.7407,425,24,2017/11/20
stocktwits,AAPL,1.889155,1.774516,0.114639,142,62,2.2903,645,24,2017/11/21
stocktwits,AAPL,1.806838,1.4325,0.374338,117,48,2.4375,529,24,2017/11/22
stocktwits,AAPL,1.66,1.767273,-0.107273,29,11,2.6364,144,24,2017/11/23
stocktwits,AAPL,1.968806,1.940769,0.028037,67,26,2.5769,294,24,2017/11/24
